# Weather station Shajapur, India, WMO_ID=42665,selection from 30.08.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42665&lang=en
#
"Local time in Shajapur";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"21.10.2016 17:30";"32.4";"717.6";"754.3";"";"32";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.4";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"21.10.2016 08:30";"22.6";"719.6";"757.6";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.8";"";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"20.10.2016 17:30";"33.4";"716.8";"753.3";"";"28";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.1";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"20.10.2016 08:30";"20.6";"718.7";"757.0";"";"70";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"17.7";"";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"19.10.2016 17:30";"32.2";"717.4";"754.1";"";"33";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"19.10.2016 08:30";"21.0";"719.6";"757.9";"";"57";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"17.4";"";"";"";"";"";"";"4.0";"12.1";"";"";"";"";"";"";
"18.10.2016 17:30";"32.2";"717.7";"754.4";"";"33";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"18.10.2016 08:30";"21.6";"720.0";"758.2";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.1";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"17.10.2016 17:30";"32.0";"718.7";"755.5";"";"32";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.4";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"17.10.2016 08:30";"22.0";"720.1";"758.2";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.2";"";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"16.10.2016 17:30";"33.4";"719.2";"755.8";"";"28";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"35.5";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"16.10.2016 08:30";"21.6";"720.9";"759.1";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"4.0";"17.4";"";"";"";"";"";"";
"15.10.2016 17:30";"32.2";"718.6";"755.4";"";"33";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"34.9";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"13.8";"";"";"";"";"";"";
"15.10.2016 08:30";"24.0";"720.5";"758.4";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.9";"";"";"";"";"";"";"4.0";"17.9";"";"";"";"";"";"";
"14.10.2016 17:30";"31.8";"718.5";"755.3";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"14.10.2016 08:30";"23.6";"720.2";"758.1";"";"86";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"13.10.2016 17:30";"31.4";"717.8";"754.6";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.5";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"13.10.2016 08:30";"22.0";"720.1";"758.2";"";"84";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"4.0";"19.2";"";"";"";"";"";"";
"12.10.2016 17:30";"31.6";"717.1";"753.9";"";"30";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"12.10.2016 08:30";"22.4";"718.9";"756.9";"";"87";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"20.5";"";"";"";"";"";"";"4.0";"20.2";"";"";"";"";"";"";
"11.10.2016 17:30";"31.6";"716.9";"753.6";"";"45";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"34.3";"";"";"";"";"";"4.0";"18.3";"";"";"";"";"";"";
"11.10.2016 08:30";"24.4";"719.0";"756.8";"";"87";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"10.10.2016 17:30";"33.0";"716.3";"752.9";"";"44";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"4.0";"19.0";"";"";"";"";"";"";
"10.10.2016 08:30";"25.6";"718.2";"755.8";"";"87";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"23.3";"";"";"";"";"";"";
"09.10.2016 17:30";"32.6";"715.5";"752.1";"";"49";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"20.7";"";"";"";"";"";"";
"09.10.2016 08:30";"25.6";"718.0";"755.6";"";"90";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"4.0";"23.9";"";"";"";"";"";"";
"08.10.2016 17:30";"31.2";"715.9";"752.7";"";"53";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"33.4";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.4";"";"";"";"";"";"";
"08.10.2016 08:30";"24.6";"718.0";"755.7";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"23.1";"";"";"";"";"";"";
"07.10.2016 17:30";"29.4";"715.8";"752.8";"";"68";"Wind blowing from the north";"2";"";"";"100%.";" ";"";"";"";"32.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"23.0";"";"";"";"";"";"";
"07.10.2016 08:30";"24.8";"718.0";"755.7";"";"93";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"23.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"23.6";"";"";"";"";"";"";
"06.10.2016 17:30";"31.6";"715.7";"752.4";"";"61";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"4.0";"23.2";"";"";"";"";"";"";
"06.10.2016 08:30";"25.0";"717.6";"755.2";"";"88";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"22.9";"";"";"";"";"";"";
"05.10.2016 17:30";"28.2";"714.3";"751.3";"";"73";"Wind blowing from the west";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"33.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.9";"";"";"";"";"";"";
"05.10.2016 08:30";"25.6";"716.5";"754.0";"";"89";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"04.10.2016 17:30";"32.6";"714.4";"750.9";"";"62";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"34.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"24.3";"";"";"";"";"";"";
"04.10.2016 08:30";"25.6";"716.8";"754.3";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"24.1";"";"";"";"";"";"";
"03.10.2016 17:30";"26.0";"715.1";"752.5";"";"90";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"Thunderstorm (with or without precipitation). ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.3";"";"";"";"";"";"";
"03.10.2016 08:30";"25.6";"717.8";"755.4";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.2";"";"";"";"";"";"";"4.0";"23.9";"";"";"";"";"";"";
"02.10.2016 17:30";"28.4";"716.1";"753.2";"";"75";"Calm, no wind";"0";"";"";"100%.";"Moderate or heavy rain at time of observation. Thunderstorm during the preceding hour but not at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"33.8";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"20–30%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"23.5";"";"";"";"";"";"";
"02.10.2016 08:30";"25.2";"718.2";"755.8";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"24.0";"";"";"";"";"";"";
"01.10.2016 17:30";"28.2";"714.9";"752.0";"";"74";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"33.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.2";"";"";"";"";"";"";
"01.10.2016 08:30";"25.6";"716.5";"754.0";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.1";"";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"30.09.2016 17:30";"26.2";"714.2";"751.5";"";"81";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.7";"";"";"";"";"";"";
"30.09.2016 08:30";"24.6";"716.5";"754.1";"";"83";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"29.09.2016 17:30";"33.4";"714.3";"750.7";"";"39";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"29.09.2016 08:30";"25.2";"716.5";"754.0";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"28.09.2016 17:30";"33.6";"714.6";"751.0";"";"43";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"35.1";"";"";"";"";"";"4.0";"19.4";"";"";"";"";"";"";
"28.09.2016 08:30";"25.6";"717.3";"754.8";"";"84";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"27.09.2016 17:30";"33.6";"714.9";"751.3";"";"43";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"19.4";"";"";"";"";"";"";
"27.09.2016 08:30";"25.6";"717.9";"755.5";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.2";"";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"26.09.2016 17:30";"32.8";"714.9";"751.4";"";"46";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"4.0";"19.8";"";"";"";"";"";"";
"26.09.2016 08:30";"25.0";"717.1";"754.7";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.5";"";"";"";"";"";"";"4.0";"22.9";"";"";"";"";"";"";
"25.09.2016 17:30";"30.6";"713.6";"750.3";"";"65";"Calm, no wind";"0";"";"";"40%.";"State of sky on the whole unchanged. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"33.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.4";"";"";"";"";"";"";
"25.09.2016 08:30";"25.2";"715.6";"753.1";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"24.09.2016 17:30";"33.4";"712.6";"748.9";"";"45";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.5";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"24.09.2016 08:30";"25.0";"715.3";"752.8";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.5";"";"";"";"";"";"";"4.0";"22.9";"";"";"";"";"";"";
"23.09.2016 17:30";"32.6";"713.4";"749.8";"";"52";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"33.6";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"23.09.2016 08:30";"24.6";"716.8";"754.4";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"22.09.2016 17:30";"30.6";"715.8";"752.6";"";"65";"Wind blowing from the east";"2";"";"";"60%.";" ";"";"";"";"32.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"23.4";"";"";"";"";"";"";
"22.09.2016 08:30";"25.2";"717.9";"755.5";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"21.09.2016 17:30";"28.4";"715.2";"752.3";"";"72";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"33.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"22.8";"";"";"";"";"";"";
"21.09.2016 08:30";"25.0";"716.9";"754.5";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"22.9";"";"";"";"";"";"";
"20.09.2016 17:30";"34.0";"713.8";"750.1";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"20.09.2016 08:30";"25.0";"716.3";"753.9";"";"88";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"22.9";"";"";"";"";"";"";
"19.09.2016 17:30";"25.6";"714.5";"751.9";"";"87";"Wind blowing from the south-west";"2";"";"";"100%.";"Moderate or heavy rain at time of observation. Thunderstorm during the preceding hour but not at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"20–30%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"23.3";"";"";"";"";"";"";
"19.09.2016 08:30";"25.4";"716.2";"753.7";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"23.9";"";"";"";"";"";"";
"18.09.2016 17:30";"31.2";"713.8";"750.4";"";"66";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"36.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"24.0";"";"";"";"";"";"";
"18.09.2016 08:30";"25.6";"715.9";"753.4";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.8";"";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"17.09.2016 17:30";"27.0";"713.5";"750.7";"";"86";"Calm, no wind";"0";"";"";"100%.";"Rain, not freezing, intermittent, slight at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"24.4";"";"";"";"";"";"";
"17.09.2016 08:30";"25.8";"715.1";"752.5";"";"89";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"4.0";"23.8";"";"";"";"";"";"";
"16.09.2016 17:30";"28.0";"714.0";"751.1";"";"82";"Calm, no wind";"0";"";"";"100%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"34.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"24.6";"";"";"";"";"";"";
"16.09.2016 08:30";"24.6";"716.4";"754.0";"";"95";"Calm, no wind";"0";"";"";"100%.";"Rain, not freezing, continuous, moderate at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"24.0";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"";"4.0";"23.7";"";"";"";"";"";"";
"15.09.2016 17:30";"30.6";"714.0";"750.7";"";"68";"Wind blowing from the north-west";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"33.6";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"40%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.0";"";"";"";"";"";"";
"15.09.2016 08:30";"25.6";"716.6";"754.1";"";"84";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"24.2";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"14.09.2016 17:30";"30.6";"715.1";"751.9";"";"68";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"33.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.0";"";"";"";"";"";"";
"14.09.2016 08:30";"25.6";"717.4";"754.9";"";"84";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"13.09.2016 17:30";"32.0";"715.8";"752.4";"";"53";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"33.4";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"13.09.2016 08:30";"26.0";"717.9";"755.4";"";"79";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"22.1";"";"";"";"";"";"";
"12.09.2016 17:30";"31.0";"715.6";"752.4";"";"56";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"";"33.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.2";"";"";"";"";"";"";
"12.09.2016 08:30";"24.4";"717.2";"754.9";"";"80";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"20.7";"";"";"";"";"";"";
"11.09.2016 17:30";"32.0";"715.2";"751.8";"";"50";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"32.8";"";"";"";"";"";"4.0";"20.3";"";"";"";"";"";"";
"11.09.2016 08:30";"24.0";"717.7";"755.5";"";"88";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"10.09.2016 17:30";"31.2";"715.9";"752.7";"";"50";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"4.0";"19.7";"";"";"";"";"";"";
"10.09.2016 08:30";"24.0";"718.9";"756.7";"";"88";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"22.5";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"09.09.2016 17:30";"31.6";"716.9";"753.7";"";"54";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"";"32.8";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"09.09.2016 08:30";"24.4";"719.1";"756.9";"";"85";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"21.7";"";"";"";"";"";"";
"08.09.2016 17:30";"29.8";"716.6";"753.6";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"08.09.2016 08:30";"24.2";"718.1";"755.8";"";"96";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"07.09.2016 17:30";"30.4";"715.5";"752.3";"";"54";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"4.0";"20.1";"";"";"";"";"";"";
"07.09.2016 08:30";"26.6";"718.5";"756.0";"";"72";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"21.1";"";"";"";"";"";"";
"06.09.2016 17:30";"30.4";"716.5";"753.4";"";"51";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"19.1";"";"";"";"";"";"";
"06.09.2016 08:30";"24.6";"718.4";"756.1";"";"83";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"05.09.2016 17:30";"29.6";"716.5";"753.5";"";"55";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"31.1";"";"";"";"";"";"4.0";"19.5";"";"";"";"";"";"";
"05.09.2016 08:30";"24.0";"717.8";"755.6";"";"88";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"04.09.2016 17:30";"29.6";"716.0";"753.0";"";"61";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"04.09.2016 08:30";"23.8";"717.0";"754.7";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"03.09.2016 17:30";"29.8";"714.1";"750.9";"";"63";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"22.1";"";"";"";"";"";"";
"03.09.2016 08:30";"24.2";"715.5";"753.1";"";"90";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"02.09.2016 17:30";"28.8";"713.8";"750.7";"";"74";"Wind blowing from the north-west";"2";"";"";"70 – 80%.";" ";"";"";"";"31.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"23.6";"";"";"";"";"";"";
"02.09.2016 08:30";"24.8";"715.8";"753.4";"";"90";"Wind blowing from the west";"1";"";"";"60%.";" ";"";"";"24.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.0";"";"";"";"";"";"";
"01.09.2016 17:30";"26.4";"713.9";"751.1";"";"86";"Wind blowing from the west";"2";"";"";"70 – 80%.";" ";"";"";"";"27.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.8";"";"";"";"";"";"";
"01.09.2016 08:30";"24.2";"715.4";"753.0";"";"91";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.5";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.7";"";"";"";"";"";"";
"31.08.2016 17:30";"28.8";"713.3";"750.2";"";"79";"Calm, no wind";"0";"";"";"70 – 80%.";"State of sky on the whole unchanged. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"30.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"24.8";"";"";"";"";"";"";
"31.08.2016 08:30";"26.0";"714.7";"752.0";"";"90";"Wind blowing from the north-west";"1";"";"";"40%.";" ";"";"";"25.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.3";"";"";"";"";"";"";
"30.08.2016 17:30";"32.0";"712.5";"749.0";"";"63";"Wind blowing from the west";"1";"";"";"60%.";" ";"";"";"";"33.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"24.0";"";"";"";"";"";"";
