# Weather station Lal Bahadur Shastri / Varanasi (airport), India, METAR=VEBN,selection from 21.08.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=VEBN&lang=en
#
"Local time in Lal Bahadur Shastri / Varanasi (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"25.09.2016 18:30";"28.0";"745.3";"752.3";"89";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.0";"26.0";
"25.09.2016 18:00";"28.0";"745.3";"752.3";"89";"Wind blowing from the north-east";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.0";"26.0";
"25.09.2016 17:30";"28.0";"745.3";"752.3";"89";"Wind blowing from the north-east";"2";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"26.0";
"25.09.2016 17:00";"29.0";"744.6";"751.6";"84";"Wind blowing from the north-east";"2";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"26.0";
"25.09.2016 16:30";"29.0";"744.6";"751.6";"89";"Wind blowing from the north-northeast";"1";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"27.0";
"25.09.2016 16:00";"30.0";"744.6";"751.6";"84";"Wind blowing from the north-northeast";"3";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"27.0";
"25.09.2016 15:30";"30.0";"744.6";"751.6";"84";"Wind blowing from the east-northeast";"3";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"27.0";
"25.09.2016 15:00";"30.0";"744.6";"751.6";"84";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 750 m";"6.0";"27.0";
"25.09.2016 14:30";"30.0";"744.6";"751.6";"84";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 750 m";"6.0";"27.0";
"25.09.2016 14:00";"30.0";"745.3";"752.3";"84";"Wind blowing from the north-northeast";"2";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 750 m";"6.0";"27.0";
"25.09.2016 13:30";"29.0";"745.3";"752.3";"84";"Wind blowing from the north-northeast";"2";"";"";"";"Scattered clouds (40-50%) 600 m";"6.0";"26.0";
"25.09.2016 13:00";"28.0";"746.0";"753.1";"89";"Wind blowing from the east-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m";"6.0";"26.0";
"25.09.2016 12:30";"28.0";"746.0";"753.1";"89";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"5.0";"26.0";
"25.09.2016 12:00";"28.0";"746.8";"753.9";"89";"Wind blowing from the north-east";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"5.0";"26.0";
"25.09.2016 11:30";"28.0";"746.8";"753.9";"89";"Wind blowing from the north-east";"1";"";"Light rain";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"26.0";
"25.09.2016 11:00";"27.0";"746.8";"753.9";"84";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"25.09.2016 10:30";"27.0";"746.8";"753.9";"84";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"25.09.2016 10:00";"27.0";"746.8";"753.9";"84";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.5";"24.0";
"25.09.2016 09:30";"27.0";"746.8";"753.9";"84";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"25.09.2016 09:00";"27.0";"746.8";"753.9";"84";"Wind blowing from the north-east";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"3.5";"24.0";
"25.09.2016 08:30";"26.0";"746.8";"753.9";"89";"Wind blowing from the north-east";"3";"";"Haze";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"3.0";"24.0";
"25.09.2016 08:00";"25.0";"746.8";"753.9";"100";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"2.5";"25.0";
"25.09.2016 07:00";"25.0";"746.0";"753.1";"100";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"3.0";"25.0";
"25.09.2016 06:00";"25.0";"746.0";"753.1";"94";"Wind blowing from the north";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"3.0";"24.0";
"25.09.2016 05:00";"25.0";"745.2";"752.3";"94";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"3.5";"24.0";
"25.09.2016 04:00";"24.0";"745.2";"752.3";"100";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"3.5";"24.0";
"25.09.2016 03:00";"24.0";"745.2";"752.3";"100";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"3.5";"24.0";
"25.09.2016 00:00";"24.0";"745.9";"753.1";"100";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 360 m, scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 23:00";"24.0";"745.9";"753.1";"100";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 360 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 22:00";"24.0";"745.9";"753.1";"100";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 21:00";"25.0";"746.0";"753.1";"94";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 20:30";"25.0";"746.0";"753.1";"94";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 20:00";"25.0";"746.0";"753.1";"94";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 19:30";"25.0";"745.2";"752.3";"94";"Wind blowing from the north-east";"3";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 19:00";"25.0";"745.2";"752.3";"94";"Wind blowing from the north-east";"4";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 18:30";"25.0";"744.5";"751.6";"94";"Wind blowing from the north-east";"4";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 18:00";"25.0";"744.5";"751.6";"94";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 17:30";"25.0";"744.5";"751.6";"94";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 17:00";"25.0";"744.5";"751.6";"94";"Wind blowing from the east";"3";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 2700 m";"5.0";"24.0";
"24.09.2016 16:30";"25.0";"744.5";"751.6";"94";"Wind blowing from the east-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 16:00";"25.0";"744.5";"751.6";"94";"Wind blowing from the north-east";"4";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 15:30";"25.0";"744.5";"751.6";"94";"Wind blowing from the north-northeast";"4";"";"Haze";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"5.0";"24.0";
"24.09.2016 15:00";"25.0";"744.5";"751.6";"94";"Wind blowing from the north-east";"6";"";"Light rain";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , overcast (100%) 2700 m";"3.0";"24.0";
"24.09.2016 14:30";"24.0";"745.2";"752.3";"100";"Wind blowing from the north-northeast";"6";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , overcast (100%) 2700 m";"2.0";"24.0";
"24.09.2016 14:00";"24.0";"745.9";"753.1";"100";"Wind blowing from the north";"5";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , overcast (100%) 2700 m";"2.0";"24.0";
"24.09.2016 13:30";"24.0";"745.9";"753.1";"100";"Wind blowing from the north-northwest";"6";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , overcast (100%) 2700 m";"2.5";"24.0";
"24.09.2016 12:30";"24.0";"746.7";"753.9";"100";"Wind blowing from the north-northeast";"6";"";"Thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , overcast (100%) 2700 m";"0.8";"24.0";
"24.09.2016 12:00";"26.0";"746.8";"753.9";"89";"Wind blowing from the north-northwest";"6";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 11:30";"26.0";"746.8";"753.9";"89";"Wind blowing from the north-northwest";"7";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"24.09.2016 11:00";"26.0";"746.8";"753.9";"94";"Wind blowing from the north";"4";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"3.0";"25.0";
"24.09.2016 10:30";"28.0";"746.8";"753.9";"89";"Wind blowing from the east-southeast";"2";"";"Rain";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"0.8";"26.0";
"24.09.2016 09:30";"28.0";"746.8";"753.9";"89";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"2.5";"26.0";
"24.09.2016 09:00";"28.0";"746.8";"753.9";"89";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"3.0";"26.0";
"24.09.2016 08:00";"27.0";"746.8";"753.9";"94";"Wind blowing from the north";"3";"";"Mist";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"2.0";"26.0";
"24.09.2016 07:00";"27.0";"746.0";"753.1";"89";"Calm, no wind";"0";"";"Mist";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m";"1.4";"25.0";
"24.09.2016 06:00";"26.0";"746.0";"753.1";"94";"Wind blowing from the north";"1";"";"Light rain";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m";"1.6";"25.0";
"24.09.2016 05:00";"26.0";"746.0";"753.1";"94";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"2.5";"25.0";
"24.09.2016 04:00";"26.0";"745.2";"752.3";"94";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"2.5";"25.0";
"24.09.2016 03:00";"26.0";"745.2";"752.3";"94";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"2.5";"25.0";
"24.09.2016 00:00";"26.0";"746.0";"753.1";"89";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 3000 m";"3.5";"24.0";
"23.09.2016 23:00";"26.0";"746.8";"753.9";"94";"Wind blowing from the north-northwest";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"4.0";"25.0";
"23.09.2016 22:00";"26.0";"746.8";"753.9";"94";"Wind blowing from the north";"2";"";"Haze";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 3000 m";"4.0";"25.0";
"23.09.2016 21:00";"26.0";"746.8";"753.9";"89";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 3000 m";"4.0";"24.0";
"23.09.2016 20:30";"26.0";"746.0";"753.1";"89";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"23.09.2016 20:10";"26.0";"746.0";"753.1";"89";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"23.09.2016 20:00";"26.0";"746.0";"753.1";"89";"Calm, no wind";"0";"";"Haze";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m";"4.0";"24.0";
"23.09.2016 19:30";"26.0";"746.0";"753.1";"89";"Calm, no wind";"0";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, few clouds (10-30%) 900 m, cumulonimbus clouds , scattered clouds (40-50%) 3000 m";"5.0";"24.0";
"23.09.2016 19:00";"26.0";"745.2";"752.3";"89";"Calm, no wind";"0";"";"Light thunderstorm, rain";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"5.0";"24.0";
"23.09.2016 18:30";"27.0";"745.2";"752.3";"84";"Wind blowing from the north";"2";"";"Thunderstorm";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"5.0";"24.0";
"23.09.2016 18:00";"27.0";"745.2";"752.3";"84";"Wind blowing from the north-northeast";"7";"";"Thunderstorm";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"5.0";"24.0";
"23.09.2016 17:30";"28.0";"745.3";"752.3";"84";"Wind blowing from the north-northeast";"7";"";"Thunderstorm";"";"Scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"5.0";"25.0";
"23.09.2016 17:00";"32.0";"744.6";"751.6";"71";"Wind blowing from the north-east";"3";"";"Thunderstorm";"";"Scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"5.0";"26.0";
"23.09.2016 16:30";"33.0";"744.7";"751.6";"67";"Wind blowing from the east-northeast";"2";"";"";"";"Scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"6.0";"26.0";
"23.09.2016 16:00";"33.0";"744.7";"751.6";"63";"Wind blowing from the north-northeast";"3";"";"";"";"Scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"6.0";"25.0";
"23.09.2016 15:30";"34.0";"744.7";"751.6";"59";"Wind blowing from the east-northeast";"2";"";"";"";"Scattered clouds (40-50%) 750 m, few clouds (10-30%) 900 m, cumulonimbus clouds";"6.0";"25.0";
"23.09.2016 15:00";"34.0";"744.7";"751.6";"59";"Wind blowing from the east";"2";"";"";"";"Broken clouds (60-90%) 750 m";"6.0";"25.0";
"23.09.2016 14:00";"33.0";"745.4";"752.3";"63";"Wind blowing from the east";"2";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"25.0";
"23.09.2016 13:30";"32.0";"746.1";"753.1";"71";"Wind blowing from the east";"2";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"26.0";
"23.09.2016 13:00";"32.0";"746.1";"753.1";"71";"Wind blowing from the east-northeast";"2";"";"";"";"Scattered clouds (40-50%) 750 m";"6.0";"26.0";
"23.09.2016 12:30";"32.0";"746.9";"753.9";"71";"Wind blowing from the east";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"5.0";"26.0";
"23.09.2016 12:00";"32.0";"746.9";"753.9";"71";"Wind blowing from the east";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.5";"26.0";
"23.09.2016 11:30";"32.0";"747.6";"754.6";"75";"Wind blowing from the east";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.0";"27.0";
"23.09.2016 11:00";"32.0";"747.6";"754.6";"75";"Wind blowing from the east";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.0";"27.0";
"23.09.2016 10:30";"31.0";"748.4";"755.4";"79";"Wind blowing from the east";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"3.5";"27.0";
"23.09.2016 10:00";"31.0";"748.4";"755.4";"79";"Wind blowing from the east";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"3.0";"27.0";
"23.09.2016 09:30";"31.0";"748.4";"755.4";"79";"Wind blowing from the east-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"3.0";"27.0";
"23.09.2016 09:00";"30.0";"748.4";"755.4";"84";"Wind blowing from the east-northeast";"1";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"2.5";"27.0";
"23.09.2016 08:30";"28.0";"748.3";"755.4";"94";"Wind blowing from the east-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"2.5";"27.0";
"23.09.2016 07:00";"27.0";"747.5";"754.6";"84";"Calm, no wind";"0";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.5";"24.0";
"23.09.2016 06:00";"26.0";"747.5";"754.6";"94";"Calm, no wind";"0";"";"Fog";"";"Few clouds (10-30%) 3000 m";"0.8";"25.0";
"23.09.2016 05:00";"26.0";"746.8";"753.9";"94";"Calm, no wind";"0";"";"Mist";"";"Few clouds (10-30%) 750 m";"2.0";"25.0";
"23.09.2016 04:00";"26.0";"746.8";"753.9";"94";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 720 m";"2.5";"25.0";
"23.09.2016 03:00";"26.0";"746.8";"753.9";"94";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 720 m";"2.5";"25.0";
"23.09.2016 00:00";"27.0";"747.5";"754.6";"94";"Wind blowing from the east-northeast";"2";"";"Haze";"";"No Significant Clouds";"2.5";"26.0";
"22.09.2016 23:00";"27.0";"748.3";"755.4";"94";"Wind blowing from the north-east";"2";"";"Haze";"";"No Significant Clouds";"2.5";"26.0";
"22.09.2016 22:00";"27.0";"748.3";"755.4";"94";"Wind blowing from the north-northeast";"2";"";"Haze";"";"No Significant Clouds";"2.5";"26.0";
"22.09.2016 21:30";"27.0";"748.3";"755.4";"94";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"26.0";
"22.09.2016 21:00";"28.0";"748.3";"755.4";"94";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"27.0";
"22.09.2016 20:30";"28.0";"748.3";"755.4";"89";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"26.0";
"22.09.2016 20:00";"28.0";"748.3";"755.4";"94";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"27.0";
"22.09.2016 19:30";"28.0";"748.3";"755.4";"94";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"3.0";"27.0";
"22.09.2016 19:00";"28.0";"748.3";"755.4";"94";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"3.0";"27.0";
"22.09.2016 18:30";"29.0";"747.6";"754.6";"84";"Wind blowing from the north-northeast";"1";"";"Haze";"";"No Significant Clouds";"3.5";"26.0";
"22.09.2016 18:00";"29.0";"747.6";"754.6";"84";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"4.0";"26.0";
"22.09.2016 17:30";"30.0";"747.6";"754.6";"84";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.5";"27.0";
"22.09.2016 17:00";"30.0";"747.6";"754.6";"79";"Wind blowing from the north-east";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.5";"26.0";
"22.09.2016 16:30";"31.0";"747.6";"754.6";"70";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.5";"25.0";
"22.09.2016 15:30";"31.0";"747.6";"754.6";"70";"Wind blowing from the north";"2";"";"Haze";"";"Broken clouds (60-90%) 750 m";"4.5";"25.0";
"22.09.2016 15:00";"31.0";"747.6";"754.6";"70";"Wind blowing from the north-east";"3";"";"Haze";"";"Broken clouds (60-90%) 750 m";"4.5";"25.0";
"22.09.2016 14:30";"30.0";"747.6";"754.6";"79";"Wind blowing from the north-northeast";"2";"";"";"";"Broken clouds (60-90%) 750 m";"4.5";"26.0";
"22.09.2016 14:00";"30.0";"748.4";"755.4";"79";"Wind blowing from the north-east";"1";"";"Haze";"";"Broken clouds (60-90%) 750 m";"4.0";"26.0";
"22.09.2016 13:30";"30.0";"749.2";"756.2";"79";"Wind blowing from the north-east";"2";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"4.0";"26.0";
"22.09.2016 13:00";"29.0";"749.1";"756.2";"84";"Wind blowing from the east";"1";"";"Haze";"";"Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m";"4.0";"26.0";
